PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,NICKNAME,LessThan5FGM,LessThan5FGA,LessThan5FG_PCT,5-9FGM,5-9FGA,5-9FG_PCT,10-14FGM,10-14FGA,10-14FG_PCT,15-19FGM,15-19FGA,15-19FG_PCT,20-24FGM,20-24FGA,20-24FG_PCT,25-29FGM,25-29FGA,25-29FG_PCT,30-34FGM,30-34FGA,30-34FG_PCT,35-39FGM,35-39FGA,35-39FG_PCT,40+FGM,40+FGA,40+FG_PCT,FTM,FTA,FT_PCT,GP,MIN
1630590,Scotty Pippen Jr.,1610612747,LAL,22.0,Scotty,0.6,1.2,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.5,0.556,6,5.3
201586,Serge Ibaka,1610612749,MIL,33.0,Serge,0.9,1.2,0.789,0.2,0.6,0.333,0.0,0.3,0.0,0.1,0.2,0.333,0.1,0.2,0.667,0.3,1.0,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.615,16,11.6
203552,Seth Curry,1610612751,BKN,32.0,Seth,0.4,0.7,0.55,0.1,0.2,0.5,0.4,0.7,0.649,0.7,1.6,0.476,1.0,2.5,0.421,0.9,2.2,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.979,54,21.1
1631101,Shaedon Sharpe,1610612757,POR,19.0,Shaedon,1.5,2.4,0.655,0.2,0.4,0.407,0.1,0.2,0.4,0.2,0.5,0.531,0.7,1.7,0.377,0.5,1.4,0.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.9,0.672,70,20.3
1628983,Shai Gilgeous-Alexander,1610612760,OKC,24.0,Shai,5.0,8.2,0.6,1.4,3.1,0.439,2.4,4.4,0.549,0.8,2.1,0.389,0.2,0.9,0.278,0.7,1.7,0.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,10.7,0.904,61,35.6
1629003,Shake Milton,1610612755,PHI,26.0,Shake,1.6,2.5,0.627,0.4,1.0,0.441,0.3,0.7,0.378,0.1,0.2,0.467,0.3,0.8,0.396,0.5,1.2,0.423,0.0,0.1,0.333,0.0,0.0,0.0,0.0,0.1,0.333,1.3,1.5,0.845,67,20.2
1631323,Simone Fontecchio,1610612762,UTA,27.0,Simone,0.4,0.8,0.455,0.2,0.5,0.389,0.1,0.3,0.333,0.1,0.2,0.286,0.6,1.6,0.387,0.6,1.9,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.9,0.806,42,12.6
203915,Spencer Dinwiddie,1610612751,BKN,29.0,Spencer,2.1,3.6,0.577,0.6,1.5,0.402,0.4,1.0,0.408,0.4,0.7,0.532,1.2,2.4,0.491,1.2,3.9,0.32,0.1,0.3,0.267,0.0,0.1,0.0,0.0,0.0,0.0,3.4,4.2,0.814,70,34.4
1626169,Stanley Johnson,1610612759,SAS,26.0,Stanley,1.1,1.6,0.653,0.3,0.6,0.444,0.2,0.4,0.455,0.0,0.1,0.0,0.4,0.7,0.524,0.3,0.6,0.474,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.9,1.3,0.667,30,15.6
1630649,Stanley Umude,1610612765,DET,23.0,Stanley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2.0,2.0,1.0,1,2.1
201939,Stephen Curry,1610612744,GSW,35.0,Stephen,2.9,4.1,0.705,0.9,1.7,0.494,0.5,1.0,0.521,0.6,1.3,0.45,1.1,2.3,0.481,3.8,8.6,0.443,0.3,1.0,0.289,0.0,0.0,0.0,0.0,0.2,0.1,4.8,5.2,0.915,47,34.8
1628425,Sterling Brown,1610612747,LAL,28.0,Sterling,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6.1
203500,Steven Adams,1610612763,MEM,29.0,Steven,3.2,5.1,0.634,0.5,1.0,0.455,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,3.1,0.364,42,27.0
1629004,Svi Mykhailiuk,1610612766,CHA,25.0,Svi,0.3,0.6,0.462,0.1,0.4,0.143,0.0,0.1,0.0,0.0,0.1,0.0,0.3,0.7,0.5,0.4,0.8,0.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.467,23,7.2
204456,T.J. McConnell,1610612754,IND,30.0,T.J.,1.8,3.0,0.595,0.8,1.6,0.505,0.4,1.0,0.422,0.1,0.2,0.727,0.2,0.4,0.458,0.2,0.5,0.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.9,0.845,67,20.1
203933,T.J. Warren,1610612756,PHX,29.0,T.J.,1.0,1.4,0.688,0.5,1.1,0.436,0.7,1.4,0.49,0.5,0.9,0.519,0.3,0.8,0.346,0.3,0.7,0.391,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.8,1.0,0.818,34,15.9
201959,Taj Gibson,1610612764,WAS,37.0,Taj,0.9,1.3,0.696,0.1,0.3,0.455,0.2,0.3,0.636,0.1,0.3,0.417,0.0,0.3,0.167,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.684,45,9.6
1629659,Talen Horton-Tucker,1610612762,UTA,22.0,Talen,1.8,3.3,0.547,0.5,1.2,0.426,0.2,0.5,0.393,0.1,0.3,0.313,0.2,0.9,0.28,0.5,1.9,0.271,0.1,0.1,0.667,0.0,0.0,0.0,0.0,0.1,0.2,1.6,2.1,0.769,57,18.7
1631106,Tari Eason,1610612745,HOU,21.0,Tari,2.5,4.6,0.55,0.3,0.8,0.345,0.0,0.2,0.188,0.0,0.1,0.0,0.3,0.9,0.323,0.4,1.2,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.8,0.74,72,20.8
1627752,Taurean Prince,1610612750,MIN,28.0,Taurean,1.2,1.9,0.644,0.3,0.7,0.406,0.2,0.3,0.769,0.2,0.4,0.444,0.9,2.1,0.439,0.5,1.4,0.333,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1.2,0.842,47,21.8
1629611,Terance Mann,1610612746,LAC,26.0,Terance,2.1,3.0,0.693,0.2,0.5,0.306,0.2,0.4,0.407,0.1,0.2,0.636,0.5,1.4,0.337,0.5,1.1,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.1,1.4,0.769,72,23.0
1629056,Terence Davis,1610612758,SAC,25.0,Terence,0.8,1.4,0.577,0.1,0.2,0.6,0.0,0.1,0.25,0.1,0.3,0.5,0.6,1.5,0.425,0.7,2.1,0.333,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7,0.821,57,13.3
203082,Terrence Ross,1610612756,PHX,32.0,Terrence,0.3,0.5,0.654,0.2,0.4,0.478,0.4,1.0,0.412,0.6,1.2,0.525,0.8,1.6,0.464,0.9,2.5,0.344,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.6,0.759,52,21.7
1626179,Terry Rozier,1610612766,CHA,29.0,Terry,2.8,5.1,0.561,0.9,2.5,0.37,0.8,1.7,0.448,0.6,1.3,0.434,1.1,3.7,0.301,1.7,4.7,0.363,0.0,0.2,0.125,0.0,0.0,0.0,0.0,0.0,0.0,2.9,3.5,0.809,62,35.7
1630678,Terry Taylor,1610612741,CHI,23.0,Terry,1.0,1.5,0.649,0.1,0.4,0.375,0.0,0.1,0.333,0.0,0.0,0.0,0.1,0.4,0.2,0.1,0.3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.714,28,8.3
201152,Thaddeus Young,1610612761,TOR,34.0,Thaddeus,1.3,1.8,0.704,0.5,1.0,0.527,0.0,0.1,0.286,0.0,0.1,0.5,0.1,0.5,0.2,0.0,0.2,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.692,54,14.7
203648,Thanasis Antetokounmpo,1610612749,MIL,30.0,Thanasis,0.3,0.6,0.4,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.5,28,4.0
1630177,Theo Maledon,1610612766,CHA,21.0,Theo,0.6,1.1,0.561,0.2,0.8,0.296,0.3,0.6,0.476,0.1,0.1,0.5,0.2,0.3,0.583,0.4,1.4,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.4,1.6,0.875,36,16.1
1629033,Theo Pinson,1610612742,DAL,27.0,Theo,0.1,0.3,0.3,0.0,0.2,0.2,0.0,0.1,0.5,0.0,0.0,0.0,0.2,0.4,0.5,0.3,1.0,0.29,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.818,37,6.6
1628418,Thomas Bryant,1610612743,DEN,25.0,Thomas,2.8,3.7,0.754,0.3,0.7,0.417,0.3,0.6,0.5,0.2,0.4,0.478,0.1,0.4,0.333,0.3,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2.3,0.738,55,18.9
203501,Tim Hardaway Jr.,1610612742,DAL,31.0,Tim,0.8,1.7,0.505,0.2,0.7,0.319,0.4,0.8,0.453,0.2,0.8,0.3,1.2,3.0,0.393,1.8,4.7,0.373,0.1,0.2,0.429,0.0,0.0,0.0,0.0,0.1,0.0,1.7,2.3,0.764,65,30.2
202699,Tobias Harris,1610612755,PHI,30.0,Tobias,2.7,4.0,0.668,0.7,1.6,0.434,0.4,1.0,0.406,0.2,0.5,0.5,0.9,2.3,0.384,0.9,2.2,0.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.7,0.872,66,33.1
1628396,Tony Bradley,1610612741,CHI,25.0,Tony,0.3,0.5,0.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.2,0.4,0.5,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.0,12,2.8
1628470,Torrey Craig,1610612756,PHX,32.0,Torrey,1.3,2.0,0.626,0.1,0.5,0.278,0.1,0.3,0.263,0.0,0.2,0.091,0.8,1.8,0.408,0.5,1.5,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.721,68,25.4
1629027,Trae Young,1610612737,ATL,24.0,Trae,2.4,4.7,0.518,1.4,3.1,0.443,1.4,2.6,0.541,0.7,1.6,0.437,0.6,1.8,0.328,1.6,4.5,0.345,0.4,1.2,0.309,0.1,0.2,0.625,0.0,0.0,0.0,7.6,8.6,0.887,65,34.8
1630200,Tre Jones,1610612759,SAS,23.0,Tre,2.3,4.1,0.566,0.7,1.7,0.412,0.9,2.2,0.424,0.2,0.5,0.448,0.3,1.1,0.27,0.4,1.3,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.5,0.87,59,29.2
1630544,Tre Mann,1610612760,OKC,22.0,Tre,0.9,1.5,0.56,0.3,1.0,0.316,0.3,0.6,0.447,0.3,0.5,0.5,0.5,1.2,0.411,0.8,2.8,0.291,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.6,0.8,0.74,60,18.0
1630570,Trendon Watford,1610612757,POR,22.0,Trendon,1.4,2.3,0.615,0.6,1.0,0.588,0.1,0.3,0.375,0.0,0.0,0.5,0.1,0.2,0.308,0.3,0.7,0.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,0.72,54,18.6
1630235,Trent Forrest,1610612737,ATL,24.0,Trent,0.4,0.9,0.412,0.8,1.5,0.52,0.3,0.4,0.667,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.667,19,12.7
1630243,Trevelin Queen,1610612754,IND,26.0,Trevelin,0.7,1.4,0.5,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.1,0.6,0.25,0.1,1.6,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.0,7,10.0
1631309,Trevor Hudgins,1610612745,HOU,23.0,Trevor,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,0.143,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.0,5,5.7
1631211,Trevor Keels,1610612752,NYK,19.0,Trevor,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.5,0.5,1.0,0.0,1.0,0.0,,,,,,,,,,0.0,0.0,0.0,2,1.9
1626168,Trey Lyles,1610612758,SAC,27.0,Trey,1.3,1.9,0.659,0.2,0.3,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.5,0.404,0.6,1.7,0.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.7,0.8,64,16.8
1630530,Trey Murphy III,1610612740,NOP,22.0,Trey,1.9,2.6,0.714,0.2,0.6,0.366,0.0,0.1,0.2,0.0,0.2,0.091,0.9,2.1,0.419,1.4,3.7,0.384,0.2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2.0,0.908,69,30.0
1628972,Troy Brown Jr.,1610612747,LAL,23.0,Troy,1.0,1.7,0.609,0.1,0.3,0.294,0.1,0.2,0.333,0.1,0.3,0.294,0.7,1.9,0.373,0.8,1.9,0.407,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.914,66,24.8
1629660,Ty Jerome,1610612744,GSW,25.0,Ty,0.8,1.2,0.667,0.5,1.0,0.465,0.5,1.0,0.523,0.1,0.2,0.375,0.3,0.8,0.394,0.5,1.3,0.393,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.9,0.927,44,18.5
1631102,TyTy Washington Jr.,1610612745,HOU,21.0,TyTy,0.2,0.5,0.5,0.5,1.0,0.483,0.4,0.8,0.565,0.1,0.4,0.3,0.4,1.0,0.355,0.2,1.6,0.149,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.625,30,13.7
1628416,Tyler Dorsey,1610612742,DAL,27.0,Tyler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.5,0.667,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,3,2.8
1629639,Tyler Herro,1610612748,MIA,23.0,Tyler,1.6,2.7,0.611,1.1,2.2,0.477,1.0,2.2,0.454,0.5,1.3,0.367,1.0,2.2,0.45,2.1,6.0,0.349,0.0,0.1,0.167,0.0,0.0,0.0,0.0,0.1,0.0,2.6,2.8,0.927,59,35.3
1630169,Tyrese Haliburton,1610612754,IND,23.0,Tyrese,2.8,4.4,0.647,0.7,1.4,0.507,0.5,1.2,0.418,0.3,0.8,0.439,0.6,1.3,0.493,2.2,5.4,0.401,0.2,0.6,0.321,0.0,0.0,0.0,0.0,0.1,0.167,3.1,3.6,0.87,54,33.7
1631213,Tyrese Martin,1610612737,ATL,24.0,Tyrese,0.3,0.5,0.5,0.1,0.1,1.0,0.0,0.1,0.0,0.1,0.4,0.333,0.0,0.2,0.0,0.1,0.3,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,13,3.5
1630178,Tyrese Maxey,1610612755,PHI,22.0,Tyrese,2.8,4.8,0.575,0.8,1.9,0.406,0.7,1.3,0.5,0.5,1.0,0.444,0.7,1.7,0.437,1.7,4.2,0.406,0.1,0.3,0.4,0.0,0.1,0.333,0.0,0.0,0.0,3.1,3.6,0.841,52,33.2
1626145,Tyus Jones,1610612763,MEM,26.0,Tyus,0.7,1.2,0.568,0.6,1.1,0.494,1.0,2.1,0.459,0.2,0.4,0.44,0.7,1.5,0.481,0.8,2.5,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,0.809,71,24.0
1628962,Udoka Azubuike,1610612762,UTA,23.0,Udoka,1.0,1.2,0.9,0.1,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.1,0.4,0.3,27,6.4
2617,Udonis Haslem,1610612748,MIA,42.0,Udonis,0.0,0.7,0.0,0.0,0.0,0.0,0.2,0.5,0.333,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,6,7.9
1630586,Usman Garuba,1610612745,HOU,21.0,Usman,0.8,1.4,0.604,0.0,0.2,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6,0.1,0.3,0.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.7,0.591,65,13.1
1630176,Vernon Carey Jr.,1610612764,WAS,22.0,Vernon,0.2,0.4,0.5,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2,0.2,1.0,11,2.6
203506,Victor Oladipo,1610612748,MIA,30.0,Victor,1.2,2.2,0.541,0.3,0.7,0.462,0.3,0.9,0.361,0.2,0.6,0.409,0.5,1.4,0.345,1.0,3.3,0.296,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.0,0.0,1.4,1.9,0.761,38,26.7
1631246,Vince Williams Jr.,1610612763,MEM,22.0,Vince,0.2,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.3,0.5,0.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4.7
1630249,Vit Krejci,1610612737,ATL,22.0,Vit,0.3,0.5,0.6,0.1,0.1,1.0,0.0,0.1,0.0,0.1,0.1,1.0,0.2,0.4,0.5,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,24,5.3
1628427,Vlatko Cancar,1610612743,DEN,25.0,Vlatko,0.9,1.4,0.671,0.2,0.5,0.417,0.0,0.1,0.286,0.0,0.0,0.5,0.5,1.0,0.479,0.4,1.1,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.333,0.6,0.6,0.938,51,15.7
1631117,Walker Kessler,1610612762,UTA,21.0,Walker,3.6,4.9,0.751,0.1,0.3,0.263,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2.1,0.536,67,22.7
1628976,Wendell Carter Jr.,1610612753,ORL,23.0,Wendell,3.3,4.5,0.744,0.3,0.7,0.432,0.4,0.9,0.444,0.4,0.9,0.383,0.5,1.3,0.397,0.8,2.7,0.316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,3.6,0.75,50,30.1
1631111,Wendell Moore Jr.,1610612750,MIN,21.0,Wendell,0.5,0.7,0.684,0.1,0.1,0.667,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.5,0.182,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.8,27,5.5
1629117,Wenyen Gabriel,1610612747,LAL,25.0,Wenyen,2.0,3.1,0.663,0.2,0.4,0.636,0.0,0.1,0.0,0.0,0.0,0.5,0.1,0.4,0.25,0.1,0.2,0.333,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.0,0.0,0.8,1.3,0.63,58,15.4
202083,Wesley Matthews,1610612749,MIL,36.0,Wesley,0.2,0.4,0.438,0.0,0.0,0.0,0.1,0.2,0.5,0.0,0.0,0.0,0.3,1.1,0.311,0.5,1.3,0.352,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.85,41,15.4
203115,Will Barton,1610612761,TOR,32.0,Will,0.6,1.3,0.469,0.3,0.8,0.3,0.1,0.5,0.28,0.2,0.4,0.474,0.4,1.0,0.417,0.8,2.3,0.342,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.7,0.9,0.778,49,17.9
1626195,Willy Hernangomez,1610612740,NOP,28.0,Willy,2.2,3.5,0.635,0.2,0.9,0.241,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.2,0.167,0.1,0.2,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,3.0,0.779,35,12.7
1641645,Xavier Cooks,1610612764,WAS,27.0,Xavier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,5.5
1630214,Xavier Tillman,1610612763,MEM,24.0,Xavier,1.9,2.8,0.667,0.7,1.1,0.6,0.2,0.6,0.407,0.0,0.0,0.0,0.1,0.3,0.308,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.8,1.5,0.557,52,18.3
1629139,Yuta Watanabe,1610612751,BKN,28.0,Yuta,0.9,1.2,0.7,0.1,0.3,0.188,0.0,0.0,0.0,0.1,0.2,0.4,0.8,1.4,0.535,0.3,0.9,0.349,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.0,0.0,0.6,0.8,0.756,49,17.0
1628380,Zach Collins,1610612759,SAS,25.0,Zach,2.3,3.5,0.663,0.7,1.4,0.476,0.2,0.6,0.343,0.2,0.5,0.481,0.2,0.5,0.29,0.7,1.7,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2.2,0.775,58,22.5
203897,Zach LaVine,1610612741,CHI,28.0,Zach,3.9,5.9,0.655,0.4,1.1,0.417,0.4,0.9,0.459,0.8,1.9,0.408,1.3,3.1,0.411,1.9,5.1,0.37,0.1,0.2,0.5,0.0,0.1,0.0,0.0,0.0,0.0,4.8,5.7,0.85,67,36.4
1630192,Zeke Nnaji,1610612743,DEN,22.0,Zeke,1.7,2.4,0.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.5,0.19,0.2,0.6,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.2,0.667,45,13.2
1630533,Ziaire Williams,1610612763,MEM,21.0,Ziaire,1.0,1.4,0.7,0.2,0.4,0.538,0.2,0.4,0.438,0.1,0.2,0.429,0.4,1.5,0.275,0.2,1.1,0.211,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.5,0.778,36,14.7
1629627,Zion Williamson,1610612740,NOP,22.0,Zion,8.7,12.9,0.674,0.7,2.1,0.333,0.2,0.4,0.455,0.0,0.1,0.25,0.1,0.1,0.75,0.1,0.5,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,8.6,0.714,29,33.0
